,id_start,id_end,distance,moto,car,rv,bus,truck,start_day,end_day,start_time,end_time
1614,1001460,1001456,14.0,7.84,11.76,14.7,21.56,35.28,Saturday,Sunday,00:00:00,23:59:59
1615,1001460,1001458,5.1,3.26,4.9,6.12,8.98,14.69,Monday,Friday,00:00:00,10:00:00
1615,1001460,1001458,5.1,4.9,7.34,9.18,13.46,22.03,Thuesday,Saturday,10:00:00,18:00:00
1615,1001460,1001458,5.1,3.26,4.9,6.12,8.98,14.69,Wednesday,Sunday,18:00:00,23:59:59
1615,1001460,1001458,5.1,2.86,4.28,5.35,7.85,12.85,Saturday,Sunday,00:00:00,23:59:59
1616,1001460,1001461,12.8,8.19,12.29,15.36,22.53,36.86,Monday,Friday,00:00:00,10:00:00
1616,1001460,1001461,12.8,12.29,18.43,23.04,33.79,55.3,Thuesday,Saturday,10:00:00,18:00:00
1616,1001460,1001461,12.8,8.19,12.29,15.36,22.53,36.86,Wednesday,Sunday,18:00:00,23:59:59
1616,1001460,1001461,12.8,7.17,10.75,13.44,19.71,32.26,Saturday,Sunday,00:00:00,23:59:59
1617,1001460,1001462,17.9,11.46,17.18,21.48,31.5,51.55,Monday,Friday,00:00:00,10:00:00
1617,1001460,1001462,17.9,17.18,25.78,32.22,47.26,77.33,Thuesday,Saturday,10:00:00,18:00:00
1617,1001460,1001462,17.9,11.46,17.18,21.48,31.5,51.55,Wednesday,Sunday,18:00:00,23:59:59
1617,1001460,1001462,17.9,10.02,15.04,18.79,27.57,45.11,Saturday,Sunday,00:00:00,23:59:59
1618,1001460,1001464,44.599999999999994,28.54,42.82,53.52,78.5,128.45,Monday,Friday,00:00:00,10:00:00
1618,1001460,1001464,44.599999999999994,42.82,64.22,80.28,117.74,192.67,Thuesday,Saturday,10:00:00,18:00:00
1618,1001460,1001464,44.599999999999994,28.54,42.82,53.52,78.5,128.45,Wednesday,Sunday,18:00:00,23:59:59
1618,1001460,1001464,44.599999999999994,24.98,37.46,46.83,68.68,112.39,Saturday,Sunday,00:00:00,23:59:59
1619,1001460,1001466,53.099999999999994,33.98,50.98,63.72,93.46,152.93,Monday,Friday,00:00:00,10:00:00
1619,1001460,1001466,53.099999999999994,50.98,76.46,95.58,140.18,229.39,Thuesday,Saturday,10:00:00,18:00:00
1619,1001460,1001466,53.099999999999994,33.98,50.98,63.72,93.46,152.93,Wednesday,Sunday,18:00:00,23:59:59
1619,1001460,1001466,53.099999999999994,29.74,44.6,55.75,81.77,133.81,Saturday,Sunday,00:00:00,23:59:59
1620,1001460,1001468,63.8,40.83,61.25,76.56,112.29,183.74,Monday,Friday,00:00:00,10:00:00
1620,1001460,1001468,63.8,61.25,91.87,114.84,168.43,275.62,Thuesday,Saturday,10:00:00,18:00:00
1620,1001460,1001468,63.8,40.83,61.25,76.56,112.29,183.74,Wednesday,Sunday,18:00:00,23:59:59
1620,1001460,1001468,63.8,35.73,53.59,66.99,98.25,160.78,Saturday,Sunday,00:00:00,23:59:59
1621,1001460,1001470,74.39999999999999,47.62,71.42,89.28,130.94,214.27,Monday,Friday,00:00:00,10:00:00
1621,1001460,1001470,74.39999999999999,71.42,107.14,133.92,196.42,321.41,Thuesday,Saturday,10:00:00,18:00:00
1621,1001460,1001470,74.39999999999999,47.62,71.42,89.28,130.94,214.27,Wednesday,Sunday,18:00:00,23:59:59
1621,1001460,1001470,74.39999999999999,41.66,62.5,78.12,114.58,187.49,Saturday,Sunday,00:00:00,23:59:59
1622,1001460,1001437,0.0,0.0,0.0,0.0,0.0,0.0,Monday,Friday,00:00:00,10:00:00
1622,1001460,1001437,0.0,0.0,0.0,0.0,0.0,0.0,Thuesday,Saturday,10:00:00,18:00:00
1622,1001460,1001437,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,Sunday,18:00:00,23:59:59
1622,1001460,1001437,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,Sunday,00:00:00,23:59:59
1623,1001460,1001400,353.90000000000003,226.5,339.74,424.68,622.86,1019.23,Monday,Friday,00:00:00,10:00:00
1623,1001460,1001400,353.90000000000003,339.74,509.62,637.02,934.3,1528.85,Thuesday,Saturday,10:00:00,18:00:00
1623,1001460,1001400,353.90000000000003,226.5,339.74,424.68,622.86,1019.23,Wednesday,Sunday,18:00:00,23:59:59
1623,1001460,1001400,353.90000000000003,198.18,297.28,371.59,545.01,891.83,Saturday,Sunday,00:00:00,23:59:59
1624,1001460,1001402,344.20000000000005,220.29,330.43,413.04,605.79,991.3,Monday,Friday,00:00:00,10:00:00
1624,1001460,1001402,344.20000000000005,330.43,495.65,619.56,908.69,1486.94,Thuesday,Saturday,10:00:00,18:00:00
1624,1001460,1001402,344.20000000000005,220.29,330.43,413.04,605.79,991.3,Wednesday,Sunday,18:00:00,23:59:59
1624,1001460,1001402,344.20000000000005,192.75,289.13,361.41,530.07,867.38,Saturday,Sunday,00:00:00,23:59:59
1625,1001460,1001404,324.0,207.36,311.04,388.8,570.24,933.12,Monday,Friday,00:00:00,10:00:00
1625,1001460,1001404,324.0,311.04,466.56,583.2,855.36,1399.68,Thuesday,Saturday,10:00:00,18:00:00
1625,1001460,1001404,324.0,207.36,311.04,388.8,570.24,933.12,Wednesday,Sunday,18:00:00,23:59:59
1625,1001460,1001404,324.0,181.44,272.16,340.2,498.96,816.48,Saturday,Sunday,00:00:00,23:59:59
1626,1001460,1001406,308.0,197.12,295.68,369.6,542.08,887.04,Monday,Friday,00:00:00,10:00:00
1626,1001460,1001406,308.0,295.68,443.52,554.4,813.12,1330.56,Thuesday,Saturday,10:00:00,18:00:00
1626,1001460,1001406,308.0,197.12,295.68,369.6,542.08,887.04,Wednesday,Sunday,18:00:00,23:59:59
1626,1001460,1001406,308.0,172.48,258.72,323.4,474.32,776.16,Saturday,Sunday,00:00:00,23:59:59
1627,1001460,1001408,286.3,183.23,274.85,343.56,503.89,824.54,Monday,Friday,00:00:00,10:00:00
1627,1001460,1001408,286.3,274.85,412.27,515.34,755.83,1236.82,Thuesday,Saturday,10:00:00,18:00:00
1627,1001460,1001408,286.3,183.23,274.85,343.56,503.89,824.54,Wednesday,Sunday,18:00:00,23:59:59
1627,1001460,1001408,286.3,160.33,240.49,300.62,440.9,721.48,Saturday,Sunday,00:00:00,23:59:59
1628,1001460,1001410,275.2,176.13,264.19,330.24,484.35,792.58,Monday,Friday,00:00:00,10:00:00
1628,1001460,1001410,275.2,264.19,396.29,495.36,726.53,1188.86,Thuesday,Saturday,10:00:00,18:00:00
1628,1001460,1001410,275.2,176.13,264.19,330.24,484.35,792.58,Wednesday,Sunday,18:00:00,23:59:59
1628,1001460,1001410,275.2,154.11,231.17,288.96,423.81,693.5,Saturday,Sunday,00:00:00,23:59:59
1629,1001460,1001412,259.59999999999997,166.14,249.22,311.52,456.9,747.65,Monday,Friday,00:00:00,10:00:00
1629,1001460,1001412,259.59999999999997,249.22,373.82,467.28,685.34,1121.47,Thuesday,Saturday,10:00:00,18:00:00
1629,1001460,1001412,259.59999999999997,166.14,249.22,311.52,456.9,747.65,Wednesday,Sunday,18:00:00,23:59:59
1629,1001460,1001412,259.59999999999997,145.38,218.06,272.58,399.78,654.19,Saturday,Sunday,00:00:00,23:59:59
1630,1001460,1001414,241.39999999999998,154.5,231.74,289.68,424.86,695.23,Monday,Friday,00:00:00,10:00:00
1630,1001460,1001414,241.39999999999998,231.74,347.62,434.52,637.3,1042.85,Thuesday,Saturday,10:00:00,18:00:00
1630,1001460,1001414,241.39999999999998,154.5,231.74,289.68,424.86,695.23,Wednesday,Sunday,18:00:00,23:59:59
1630,1001460,1001414,241.39999999999998,135.18,202.78,253.47,371.76,608.33,Saturday,Sunday,00:00:00,23:59:59
1631,1001460,1001416,228.19999999999996,146.05,219.07,273.84,401.63,657.22,Monday,Friday,00:00:00,10:00:00
1631,1001460,1001416,228.19999999999996,219.07,328.61,410.76,602.45,985.82,Thuesday,Saturday,10:00:00,18:00:00
1631,1001460,1001416,228.19999999999996,146.05,219.07,273.84,401.63,657.22,Wednesday,Sunday,18:00:00,23:59:59
1631,1001460,1001416,228.19999999999996,127.79,191.69,239.61,351.43,575.06,Saturday,Sunday,00:00:00,23:59:59
1632,1001460,1001418,214.59999999999997,137.34,206.02,257.52,377.7,618.05,Monday,Friday,00:00:00,10:00:00
1632,1001460,1001418,214.59999999999997,206.02,309.02,386.28,566.54,927.07,Thuesday,Saturday,10:00:00,18:00:00
1632,1001460,1001418,214.59999999999997,137.34,206.02,257.52,377.7,618.05,Wednesday,Sunday,18:00:00,23:59:59
1632,1001460,1001418,214.59999999999997,120.18,180.26,225.33,330.48,540.79,Saturday,Sunday,00:00:00,23:59:59
1633,1001460,1001420,201.70000000000002,129.09,193.63,242.04,354.99,580.9,Monday,Friday,00:00:00,10:00:00
1633,1001460,1001420,201.70000000000002,193.63,290.45,363.06,532.49,871.34,Thuesday,Saturday,10:00:00,18:00:00
1633,1001460,1001420,201.70000000000002,129.09,193.63,242.04,354.99,580.9,Wednesday,Sunday,18:00:00,23:59:59
1633,1001460,1001420,201.70000000000002,112.95,169.43,211.78,310.62,508.28,Saturday,Sunday,00:00:00,23:59:59
1634,1001460,1001422,192.1,122.94,184.42,230.52,338.1,553.25,Monday,Friday,00:00:00,10:00:00
1634,1001460,1001422,192.1,184.42,276.62,345.78,507.14,829.87,Thuesday,Saturday,10:00:00,18:00:00
1634,1001460,1001422,192.1,122.94,184.42,230.52,338.1,553.25,Wednesday,Sunday,18:00:00,23:59:59
1634,1001460,1001422,192.1,107.58,161.36,201.7,295.83,484.09,Saturday,Sunday,00:00:00,23:59:59
1635,1001460,1001424,180.70000000000002,115.65,173.47,216.84,318.03,520.42,Monday,Friday,00:00:00,10:00:00
1635,1001460,1001424,180.70000000000002,173.47,260.21,325.26,477.05,780.62,Thuesday,Saturday,10:00:00,18:00:00
1635,1001460,1001424,180.70000000000002,115.65,173.47,216.84,318.03,520.42,Wednesday,Sunday,18:00:00,23:59:59
1635,1001460,1001424,180.70000000000002,101.19,151.79,189.73,278.28,455.36,Saturday,Sunday,00:00:00,23:59:59
1636,1001460,1001426,162.1,103.74,155.62,194.52,285.3,466.85,Monday,Friday,00:00:00,10:00:00
1636,1001460,1001426,162.1,155.62,233.42,291.78,427.94,700.27,Thuesday,Saturday,10:00:00,18:00:00
1636,1001460,1001426,162.1,103.74,155.62,194.52,285.3,466.85,Wednesday,Sunday,18:00:00,23:59:59
1636,1001460,1001426,162.1,90.78,136.16,170.2,249.63,408.49,Saturday,Sunday,00:00:00,23:59:59
1637,1001460,1001428,146.3,93.63,140.45,175.56,257.49,421.34,Monday,Friday,00:00:00,10:00:00
1637,1001460,1001428,146.3,140.45,210.67,263.34,386.23,632.02,Thuesday,Saturday,10:00:00,18:00:00
1637,1001460,1001428,146.3,93.63,140.45,175.56,257.49,421.34,Wednesday,Sunday,18:00:00,23:59:59
1637,1001460,1001428,146.3,81.93,122.89,153.62,225.3,368.68,Saturday,Sunday,00:00:00,23:59:59
1638,1001460,1001430,137.7,88.13,132.19,165.24,242.35,396.58,Monday,Friday,00:00:00,10:00:00
1638,1001460,1001430,137.7,132.19,198.29,247.86,363.53,594.86,Thuesday,Saturday,10:00:00,18:00:00
1638,1001460,1001430,137.7,88.13,132.19,165.24,242.35,396.58,Wednesday,Sunday,18:00:00,23:59:59
1638,1001460,1001430,137.7,77.11,115.67,144.58,212.06,347.0,Saturday,Sunday,00:00:00,23:59:59
1639,1001460,1001432,128.70000000000002,82.37,123.55,154.44,226.51,370.66,Monday,Friday,00:00:00,10:00:00
1639,1001460,1001432,128.70000000000002,123.55,185.33,231.66,339.77,555.98,Thuesday,Saturday,10:00:00,18:00:00
1639,1001460,1001432,128.70000000000002,82.37,123.55,154.44,226.51,370.66,Wednesday,Sunday,18:00:00,23:59:59
1639,1001460,1001432,128.70000000000002,72.07,108.11,135.13,198.2,324.32,Saturday,Sunday,00:00:00,23:59:59
1640,1001460,1001434,120.8,77.31,115.97,144.96,212.61,347.9,Monday,Friday,00:00:00,10:00:00
1640,1001460,1001434,120.8,115.97,173.95,217.44,318.91,521.86,Thuesday,Saturday,10:00:00,18:00:00
1640,1001460,1001434,120.8,77.31,115.97,144.96,212.61,347.9,Wednesday,Sunday,18:00:00,23:59:59
1640,1001460,1001434,120.8,67.65,101.47,126.84,186.03,304.42,Saturday,Sunday,00:00:00,23:59:59
1641,1001460,1001436,116.8,74.75,112.13,140.16,205.57,336.38,Monday,Friday,00:00:00,10:00:00
1641,1001460,1001436,116.8,112.13,168.19,210.24,308.35,504.58,Thuesday,Saturday,10:00:00,18:00:00
1641,1001460,1001436,116.8,74.75,112.13,140.16,205.57,336.38,Wednesday,Sunday,18:00:00,23:59:59
1641,1001460,1001436,116.8,65.41,98.11,122.64,179.87,294.34,Saturday,Sunday,00:00:00,23:59:59
1642,1001460,1001436,116.8,74.75,112.13,140.16,205.57,336.38,Monday,Friday,00:00:00,10:00:00
1642,1001460,1001436,116.8,112.13,168.19,210.24,308.35,504.58,Thuesday,Saturday,10:00:00,18:00:00
1642,1001460,1001436,116.8,74.75,112.13,140.16,205.57,336.38,Wednesday,Sunday,18:00:00,23:59:59
1642,1001460,1001436,116.8,65.41,98.11,122.64,179.87,294.34,Saturday,Sunday,00:00:00,23:59:59
1643,1001460,1001438,107.8,68.99,103.49,129.36,189.73,310.46,Monday,Friday,00:00:00,10:00:00
1643,1001460,1001438,107.8,103.49,155.23,194.04,284.59,465.7,Thuesday,Saturday,10:00:00,18:00:00
1643,1001460,1001438,107.8,68.99,103.49,129.36,189.73,310.46,Wednesday,Sunday,18:00:00,23:59:59
1643,1001460,1001438,107.8,60.37,90.55,113.19,166.01,271.66,Saturday,Sunday,00:00:00,23:59:59
1644,1001460,1001438,107.8,68.99,103.49,129.36,189.73,310.46,Monday,Friday,00:00:00,10:00:00
1644,1001460,1001438,107.8,103.49,155.23,194.04,284.59,465.7,Thuesday,Saturday,10:00:00,18:00:00
1644,1001460,1001438,107.8,68.99,103.49,129.36,189.73,310.46,Wednesday,Sunday,18:00:00,23:59:59
1644,1001460,1001438,107.8,60.37,90.55,113.19,166.01,271.66,Saturday,Sunday,00:00:00,23:59:59
1645,1001460,1001440,97.8,62.59,93.89,117.36,172.13,281.66,Monday,Friday,00:00:00,10:00:00
1645,1001460,1001440,97.8,93.89,140.83,176.04,258.19,422.5,Thuesday,Saturday,10:00:00,18:00:00
1645,1001460,1001440,97.8,62.59,93.89,117.36,172.13,281.66,Wednesday,Sunday,18:00:00,23:59:59
1645,1001460,1001440,97.8,54.77,82.15,102.69,150.61,246.46,Saturday,Sunday,00:00:00,23:59:59
1646,1001460,1001442,93.89999999999999,60.1,90.14,112.68,165.26,270.43,Monday,Friday,00:00:00,10:00:00
1646,1001460,1001442,93.89999999999999,90.14,135.22,169.02,247.9,405.65,Thuesday,Saturday,10:00:00,18:00:00
1646,1001460,1001442,93.89999999999999,60.1,90.14,112.68,165.26,270.43,Wednesday,Sunday,18:00:00,23:59:59
1646,1001460,1001442,93.89999999999999,52.58,78.88,98.59,144.61,236.63,Saturday,Sunday,00:00:00,23:59:59
1647,1001460,1001488,89.39999999999999,57.22,85.82,107.28,157.34,257.47,Monday,Friday,00:00:00,10:00:00
1647,1001460,1001488,89.39999999999999,85.82,128.74,160.92,236.02,386.21,Thuesday,Saturday,10:00:00,18:00:00
1647,1001460,1001488,89.39999999999999,57.22,85.82,107.28,157.34,257.47,Wednesday,Sunday,18:00:00,23:59:59
1647,1001460,1001488,89.39999999999999,50.06,75.1,93.87,137.68,225.29,Saturday,Sunday,00:00:00,23:59:59
1648,1001460,1004356,85.39999999999999,54.66,81.98,102.48,150.3,245.95,Monday,Friday,00:00:00,10:00:00
1648,1001460,1004356,85.39999999999999,81.98,122.98,153.72,225.46,368.93,Thuesday,Saturday,10:00:00,18:00:00
1648,1001460,1004356,85.39999999999999,54.66,81.98,102.48,150.3,245.95,Wednesday,Sunday,18:00:00,23:59:59
1648,1001460,1004356,85.39999999999999,47.82,71.74,89.67,131.52,215.21,Saturday,Sunday,00:00:00,23:59:59
1649,1001460,1004354,83.39999999999999,53.38,80.06,100.08,146.78,240.19,Monday,Friday,00:00:00,10:00:00
1649,1001460,1004354,83.39999999999999,80.06,120.1,150.12,220.18,360.29,Thuesday,Saturday,10:00:00,18:00:00
1649,1001460,1004354,83.39999999999999,53.38,80.06,100.08,146.78,240.19,Wednesday,Sunday,18:00:00,23:59:59
1649,1001460,1004354,83.39999999999999,46.7,70.06,87.57,128.44,210.17,Saturday,Sunday,00:00:00,23:59:59
1650,1001460,1004355,81.39999999999999,52.1,78.14,97.68,143.26,234.43,Monday,Friday,00:00:00,10:00:00
1650,1001460,1004355,81.39999999999999,78.14,117.22,146.52,214.9,351.65,Thuesday,Saturday,10:00:00,18:00:00
1650,1001460,1004355,81.39999999999999,52.1,78.14,97.68,143.26,234.43,Wednesday,Sunday,18:00:00,23:59:59
1650,1001460,1004355,81.39999999999999,45.58,68.38,85.47,125.36,205.13,Saturday,Sunday,00:00:00,23:59:59
1651,1001460,1001444,80.69999999999999,51.65,77.47,96.84,142.03,232.42,Monday,Friday,00:00:00,10:00:00
1651,1001460,1001444,80.69999999999999,77.47,116.21,145.26,213.05,348.62,Thuesday,Saturday,10:00:00,18:00:00
1651,1001460,1001444,80.69999999999999,51.65,77.47,96.84,142.03,232.42,Wednesday,Sunday,18:00:00,23:59:59
1651,1001460,1001444,80.69999999999999,45.19,67.79,84.73,124.28,203.36,Saturday,Sunday,00:00:00,23:59:59
1652,1001460,1001446,74.1,47.42,71.14,88.92,130.42,213.41,Monday,Friday,00:00:00,10:00:00
1652,1001460,1001446,74.1,71.14,106.7,133.38,195.62,320.11,Thuesday,Saturday,10:00:00,18:00:00
1652,1001460,1001446,74.1,47.42,71.14,88.92,130.42,213.41,Wednesday,Sunday,18:00:00,23:59:59
1652,1001460,1001446,74.1,41.5,62.24,77.8,114.11,186.73,Saturday,Sunday,00:00:00,23:59:59
1653,1001460,1001448,64.5,41.28,61.92,77.4,113.52,185.76,Monday,Friday,00:00:00,10:00:00
1653,1001460,1001448,64.5,61.92,92.88,116.1,170.28,278.64,Thuesday,Saturday,10:00:00,18:00:00
1653,1001460,1001448,64.5,41.28,61.92,77.4,113.52,185.76,Wednesday,Sunday,18:00:00,23:59:59
1653,1001460,1001448,64.5,36.12,54.18,67.72,99.33,162.54,Saturday,Sunday,00:00:00,23:59:59
1654,1001460,1001450,48.800000000000004,31.23,46.85,58.56,85.89,140.54,Monday,Friday,00:00:00,10:00:00
1654,1001460,1001450,48.800000000000004,46.85,70.27,87.84,128.83,210.82,Thuesday,Saturday,10:00:00,18:00:00
1654,1001460,1001450,48.800000000000004,31.23,46.85,58.56,85.89,140.54,Wednesday,Sunday,18:00:00,23:59:59
1654,1001460,1001450,48.800000000000004,27.33,40.99,51.24,75.15,122.98,Saturday,Sunday,00:00:00,23:59:59
1655,1001460,1001452,38.9,24.9,37.34,46.68,68.46,112.03,Monday,Friday,00:00:00,10:00:00
1655,1001460,1001452,38.9,37.34,56.02,70.02,102.7,168.05,Thuesday,Saturday,10:00:00,18:00:00
1655,1001460,1001452,38.9,24.9,37.34,46.68,68.46,112.03,Wednesday,Sunday,18:00:00,23:59:59
1655,1001460,1001452,38.9,21.78,32.68,40.84,59.91,98.03,Saturday,Sunday,00:00:00,23:59:59
1656,1001460,1001454,27.6,17.66,26.5,33.12,48.58,79.49,Monday,Friday,00:00:00,10:00:00
1656,1001460,1001454,27.6,26.5,39.74,49.68,72.86,119.23,Thuesday,Saturday,10:00:00,18:00:00
1656,1001460,1001454,27.6,17.66,26.5,33.12,48.58,79.49,Wednesday,Sunday,18:00:00,23:59:59
1656,1001460,1001454,27.6,15.46,23.18,28.98,42.5,69.55,Saturday,Sunday,00:00:00,23:59:59
1657,1001460,1001456,14.0,8.96,13.44,16.8,24.64,40.32,Monday,Friday,00:00:00,10:00:00
1657,1001460,1001456,14.0,13.44,20.16,25.2,36.96,60.48,Thuesday,Saturday,10:00:00,18:00:00
1657,1001460,1001456,14.0,8.96,13.44,16.8,24.64,40.32,Wednesday,Sunday,18:00:00,23:59:59
1657,1001460,1001456,14.0,7.84,11.76,14.7,21.56,35.28,Saturday,Sunday,00:00:00,23:59:59
1658,1001460,1001458,5.1,3.26,4.9,6.12,8.98,14.69,Monday,Friday,00:00:00,10:00:00
1658,1001460,1001458,5.1,4.9,7.34,9.18,13.46,22.03,Thuesday,Saturday,10:00:00,18:00:00
1658,1001460,1001458,5.1,3.26,4.9,6.12,8.98,14.69,Wednesday,Sunday,18:00:00,23:59:59
1658,1001460,1001458,5.1,2.86,4.28,5.35,7.85,12.85,Saturday,Sunday,00:00:00,23:59:59
1659,1001460,1001461,12.8,8.19,12.29,15.36,22.53,36.86,Monday,Friday,00:00:00,10:00:00
1659,1001460,1001461,12.8,12.29,18.43,23.04,33.79,55.3,Thuesday,Saturday,10:00:00,18:00:00
1659,1001460,1001461,12.8,8.19,12.29,15.36,22.53,36.86,Wednesday,Sunday,18:00:00,23:59:59
1659,1001460,1001461,12.8,7.17,10.75,13.44,19.71,32.26,Saturday,Sunday,00:00:00,23:59:59
1660,1001460,1001462,17.9,11.46,17.18,21.48,31.5,51.55,Monday,Friday,00:00:00,10:00:00
1660,1001460,1001462,17.9,17.18,25.78,32.22,47.26,77.33,Thuesday,Saturday,10:00:00,18:00:00
1660,1001460,1001462,17.9,11.46,17.18,21.48,31.5,51.55,Wednesday,Sunday,18:00:00,23:59:59
1660,1001460,1001462,17.9,10.02,15.04,18.79,27.57,45.11,Saturday,Sunday,00:00:00,23:59:59
1661,1001460,1001464,44.599999999999994,28.54,42.82,53.52,78.5,128.45,Monday,Friday,00:00:00,10:00:00
1661,1001460,1001464,44.599999999999994,42.82,64.22,80.28,117.74,192.67,Thuesday,Saturday,10:00:00,18:00:00
1661,1001460,1001464,44.599999999999994,28.54,42.82,53.52,78.5,128.45,Wednesday,Sunday,18:00:00,23:59:59
1661,1001460,1001464,44.599999999999994,24.98,37.46,46.83,68.68,112.39,Saturday,Sunday,00:00:00,23:59:59
1662,1001460,1001466,53.099999999999994,33.98,50.98,63.72,93.46,152.93,Monday,Friday,00:00:00,10:00:00
1662,1001460,1001466,53.099999999999994,50.98,76.46,95.58,140.18,229.39,Thuesday,Saturday,10:00:00,18:00:00
1662,1001460,1001466,53.099999999999994,33.98,50.98,63.72,93.46,152.93,Wednesday,Sunday,18:00:00,23:59:59
1662,1001460,1001466,53.099999999999994,29.74,44.6,55.75,81.77,133.81,Saturday,Sunday,00:00:00,23:59:59
1663,1001460,1001468,63.8,40.83,61.25,76.56,112.29,183.74,Monday,Friday,00:00:00,10:00:00
1663,1001460,1001468,63.8,61.25,91.87,114.84,168.43,275.62,Thuesday,Saturday,10:00:00,18:00:00
1663,1001460,1001468,63.8,40.83,61.25,76.56,112.29,183.74,Wednesday,Sunday,18:00:00,23:59:59
1663,1001460,1001468,63.8,35.73,53.59,66.99,98.25,160.78,Saturday,Sunday,00:00:00,23:59:59
1664,1001460,1001470,74.39999999999999,47.62,71.42,89.28,130.94,214.27,Monday,Friday,00:00:00,10:00:00
1664,1001460,1001470,74.39999999999999,71.42,107.14,133.92,196.42,321.41,Thuesday,Saturday,10:00:00,18:00:00
1664,1001460,1001470,74.39999999999999,47.62,71.42,89.28,130.94,214.27,Wednesday,Sunday,18:00:00,23:59:59
1664,1001460,1001470,74.39999999999999,41.66,62.5,78.12,114.58,187.49,Saturday,Sunday,00:00:00,23:59:59
1665,1001460,1001437,0.0,0.0,0.0,0.0,0.0,0.0,Monday,Friday,00:00:00,10:00:00
1665,1001460,1001437,0.0,0.0,0.0,0.0,0.0,0.0,Thuesday,Saturday,10:00:00,18:00:00
1665,1001460,1001437,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,Sunday,18:00:00,23:59:59
1665,1001460,1001437,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,Sunday,00:00:00,23:59:59
1666,1001461,1001400,366.70000000000005,234.69,352.03,440.04,645.39,1056.1,Monday,Friday,00:00:00,10:00:00
1666,1001461,1001400,366.70000000000005,352.03,528.05,660.06,968.09,1584.14,Thuesday,Saturday,10:00:00,18:00:00
1666,1001461,1001400,366.70000000000005,234.69,352.03,440.04,645.39,1056.1,Wednesday,Sunday,18:00:00,23:59:59
1666,1001461,1001400,366.70000000000005,205.35,308.03,385.04,564.72,924.08,Saturday,Sunday,00:00:00,23:59:59
1667,1001461,1001402,357.00000000000006,228.48,342.72,428.4,628.32,1028.16,Monday,Friday,00:00:00,10:00:00
1667,1001461,1001402,357.00000000000006,342.72,514.08,642.6,942.48,1542.24,Thuesday,Saturday,10:00:00,18:00:00
1667,1001461,1001402,357.00000000000006,228.48,342.72,428.4,628.32,1028.16,Wednesday,Sunday,18:00:00,23:59:59
1667,1001461,1001402,357.00000000000006,199.92,299.88,374.85,549.78,899.64,Saturday,Sunday,00:00:00,23:59:59
1668,1001461,1001404,336.8,215.55,323.33,404.16,592.77,969.98,Monday,Friday,00:00:00,10:00:00
1668,1001461,1001404,336.8,323.33,484.99,606.24,889.15,1454.98,Thuesday,Saturday,10:00:00,18:00:00
1668,1001461,1001404,336.8,215.55,323.33,404.16,592.77,969.98,Wednesday,Sunday,18:00:00,23:59:59
1668,1001461,1001404,336.8,188.61,282.91,353.64,518.67,848.74,Saturday,Sunday,00:00:00,23:59:59
1669,1001461,1001406,320.8,205.31,307.97,384.96,564.61,923.9,Monday,Friday,00:00:00,10:00:00
1669,1001461,1001406,320.8,307.97,461.95,577.44,846.91,1385.86,Thuesday,Saturday,10:00:00,18:00:00
